timestamp_us,t_rel_s,lat,lon,alt_m,x_m,y_m,dist_target_m,reached_target,injected_bx_rad_s,injected_by_rad_s,injected_bz_rad_s,ekf_bx_rad_s,ekf_by_rad_s,ekf_bz_rad_s,failsafe_active,angular_velocity_invalid,position_sample,injected_bias_sample,ekf_bias_sample,vehicle_status_sample,failsafe_flags_sample
1764837970846000,-10.000000,47.40026200,8.54674930,523.278015,109.8124,190.3205,219.7277,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,0,0,0,0,0
1764837970874000,-9.972000,47.40026180,8.54674950,523.588013,109.8275,190.2983,219.7160,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,1,0,0,0,0
1764837970970000,-9.876000,47.40026190,8.54674910,523.888977,109.7974,190.3094,219.7106,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,1,0,0,0,0
1764837971042000,-9.804000,47.40026190,8.54674910,523.888977,109.7974,190.3094,219.7106,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,0,0,0,1,0
1764837971074000,-9.772000,47.40026180,8.54674910,524.190979,109.7974,190.2983,219.7010,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,1,0,0,0,0
1764837971170000,-9.676000,47.40026190,8.54674920,524.494019,109.8049,190.3094,219.7143,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,1,0,0,0,0
1764837971274000,-9.572000,47.40026170,8.54674910,524.789978,109.7974,190.2872,219.6913,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,1,0,0,0,0
1764837971366000,-9.480000,47.40026170,8.54674910,524.789978,109.7974,190.2872,219.6913,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,0,0,0,0,1
1764837971370000,-9.476000,47.40026170,8.54674940,525.067017,109.8200,190.2872,219.7026,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,1,0,0,0,0
1764837971474000,-9.372000,47.40026160,8.54674940,525.372009,109.8200,190.2760,219.6930,0,0.000000,0.000000,0.000000,0.000662,-0.000331,-0.000221,0,0,1,0,0,0,0
1764837971542000,-9.304000,47.40026160,8.54674940,525.372009,109.8200,190.2760,219.6930,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,0,0,1,0,0
1764837971546000,-9.300000,47.40026160,8.54674940,525.372009,109.8200,190.2760,219.6930,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,0,0,0,1,0
1764837971570000,-9.276000,47.40026180,8.54674930,525.674011,109.8124,190.2983,219.7085,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,1,0,0,0,0
1764837971674000,-9.172000,47.40026180,8.54674950,525.989014,109.8275,190.2983,219.7160,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,1,0,0,0,0
1764837971770000,-9.076000,47.40026170,8.54674970,526.281006,109.8426,190.2872,219.7139,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,1,0,0,0,0
1764837971874000,-8.972000,47.40026170,8.54674970,526.596008,109.8426,190.2872,219.7139,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,1,0,0,0,0
1764837971906000,-8.940000,47.40026170,8.54674970,526.596008,109.8426,190.2872,219.7139,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,0,0,0,0,1
1764837971970000,-8.876000,47.40026180,8.54674950,526.882019,109.8275,190.2983,219.7160,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,1,0,0,0,0
1764837972050000,-8.796000,47.40026180,8.54674950,526.882019,109.8275,190.2983,219.7160,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,0,0,0,1,0
1764837972074000,-8.772000,47.40026160,8.54674960,527.185974,109.8350,190.2760,219.7005,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,1,0,0,0,0
1764837972170000,-8.676000,47.40026170,8.54674920,527.460022,109.8049,190.2872,219.6951,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,1,0,0,0,0
1764837972274000,-8.572000,47.40026170,8.54674940,527.786011,109.8200,190.2872,219.7026,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,1,0,0,0,0
1764837972370000,-8.476000,47.40026170,8.54674930,528.085022,109.8124,190.2872,219.6988,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,1,0,0,0,0
1764837972446000,-8.400000,47.40026170,8.54674930,528.085022,109.8124,190.2872,219.6988,0,0.000000,0.000000,0.000000,0.000691,-0.000337,-0.000223,0,0,0,0,0,0,1
