timestamp_us,t_rel_s,lat,lon,alt_m,x_m,y_m,dist_target_m,reached_target,injected_bx_rad_s,injected_by_rad_s,injected_bz_rad_s,ekf_bx_rad_s,ekf_by_rad_s,ekf_bz_rad_s,failsafe_active,angular_velocity_invalid,position_sample,injected_bias_sample,ekf_bias_sample,vehicle_status_sample,failsafe_flags_sample
1764839868982000,-10.000000,47.39953880,8.54276190,523.505005,-190.3082,109.9043,219.7623,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,0,0,0,0,0
1764839869030000,-9.952000,47.39953890,8.54276180,523.797974,-190.3157,109.9155,219.7744,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869134000,-9.848000,47.39953880,8.54276210,524.104004,-190.2931,109.9043,219.7493,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869230000,-9.752000,47.39953900,8.54276210,524.387024,-190.2931,109.9266,219.7604,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869238000,-9.744000,47.39953900,8.54276210,524.387024,-190.2931,109.9266,219.7604,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,0,0,0,1,0
1764839869334000,-9.648000,47.39953890,8.54276200,524.684998,-190.3006,109.9155,219.7614,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869430000,-9.552000,47.39953880,8.54276200,524.984985,-190.3006,109.9043,219.7558,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869454000,-9.528000,47.39953880,8.54276200,524.984985,-190.3006,109.9043,219.7558,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,0,0,0,0,1
1764839869534000,-9.448000,47.39953880,8.54276200,525.288025,-190.3006,109.9043,219.7558,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869630000,-9.352000,47.39953880,8.54276220,525.581970,-190.2856,109.9043,219.7428,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869734000,-9.248000,47.39953880,8.54276200,525.882996,-190.3006,109.9043,219.7558,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869742000,-9.240000,47.39953880,8.54276200,525.882996,-190.3006,109.9043,219.7558,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,0,0,0,1,0
1764839869830000,-9.152000,47.39953900,8.54276210,526.176025,-190.2931,109.9266,219.7604,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869934000,-9.048000,47.39953890,8.54276210,526.479004,-190.2931,109.9155,219.7549,0,0.000000,0.000000,0.000000,0.000154,-0.000181,-0.001264,0,0,1,0,0,0,0
1764839869966000,-9.016000,47.39953890,8.54276210,526.479004,-190.2931,109.9155,219.7549,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,0,0,1,0,0
1764839869994000,-8.988000,47.39953890,8.54276210,526.479004,-190.2931,109.9155,219.7549,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,0,0,0,0,1
1764839870030000,-8.952000,47.39953900,8.54276200,526.758972,-190.3006,109.9266,219.7669,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,1,0,0,0,0
1764839870134000,-8.848000,47.39953890,8.54276220,527.067017,-190.2856,109.9155,219.7483,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,1,0,0,0,0
1764839870230000,-8.752000,47.39953890,8.54276210,527.367004,-190.2931,109.9155,219.7549,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,1,0,0,0,0
1764839870246000,-8.736000,47.39953890,8.54276210,527.367004,-190.2931,109.9155,219.7549,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,0,0,0,1,0
1764839870334000,-8.648000,47.39953890,8.54276200,527.674011,-190.3006,109.9155,219.7614,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,1,0,0,0,0
1764839870430000,-8.552000,47.39953900,8.54276210,527.973022,-190.2931,109.9266,219.7604,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,1,0,0,0,0
1764839870534000,-8.448000,47.39953890,8.54276220,528.276001,-190.2856,109.9155,219.7483,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,1,0,0,0,1
1764839870630000,-8.352000,47.39953890,8.54276210,528.557007,-190.2931,109.9155,219.7549,0,0.000000,0.000000,0.000000,0.000147,-0.000167,-0.001266,0,0,1,0,0,0,0
1764839870678000,-8.304000,47.39953890,8.54276210,528.557007,-190.2931,109.9155,219.7549,0,0.000000,0.000000,0.000000,0.000140,-0.000152,-0.001265,0,0,0,0,1,0,0
1764839870734000,-8.248000,47.39953890,8.54276220,528.864990,-190.2856,109.9155,219.7483,0,0.000000,0.000000,0.000000,0.000140,-0.000152,-0.001265,0,0,1,0,0,0,0
1764839870750000,-8.232000,47.39953890,8.54276220,528.864990,-190.2856,109.9155,219.7483,0,0.000000,0.000000,0.000000,0.000140,-0.000152,-0.001265,0,0,0,0,0,1,0
1764839870830000,-8.152000,47.39953880,8.54276220,529.143982,-190.2856,109.9043,219.7428,0,0.000000,0.000000,0.000000,0.000140,-0.000152,-0.001265,0,0,1,0,0,0,0
1764839870934000,-8.048000,47.39953890,8.54276210,529.439026,-190.2931,109.9155,219.7549,0,0.000000,0.000000,0.000000,0.000140,-0.000152,-0.001265,0,0,1,0,0,0,0
1764839871030000,-7.952000,47.39953890,8.54276230,529.737000,-190.2781,109.9155,219.7418,0,0.000000,0.000000,0.000000,0.000140,-0.000152,-0.001265,0,0,1,0,0,0,0
1764839871074000,-7.908000,47.39953890,8.54276230,529.737000,-190.2781,109.9155,219.7418,0,0.000000,0.000000,0.000000,0.000140,-0.000152,-0.001265,0,0,0,0,0,0,1
1764839871134000,-7.848000,47.39953900,8.54276210,530.033020,-190.2931,109.9266,219.7604,0,0.000000,0.000000,0.000000,0.000140,-0.000152,-0.001265,0,0,1,0,0,0,0
1764839871230000,-7.752000,47.39953900,8.54276200,530.340027,-190.3006,109.9266,219.7669,0,0.000000,0.000000,0.000000,0.000140,-0.000152,-0.001265,0,0,1,0,0,0,0
