timestamp_us,t_rel_s,lat,lon,alt_m,x_m,y_m,dist_target_m,reached_target,injected_bx_rad_s,injected_by_rad_s,injected_bz_rad_s,ekf_bx_rad_s,ekf_by_rad_s,ekf_bz_rad_s,failsafe_active,angular_velocity_invalid,position_sample,injected_bias_sample,ekf_bias_sample,vehicle_status_sample,failsafe_flags_sample
1764836378835000,-10.000000,47.39953820,8.54276160,523.866028,-190.3307,109.8376,219.7485,0,0.000000,0.000000,0.000000,-0.000081,0.000224,0.000086,0,0,0,0,0,0,0
1764836378915000,-9.920000,47.39953820,8.54276170,524.161011,-190.3232,109.8376,219.7420,0,0.000000,0.000000,0.000000,-0.000081,0.000224,0.000086,0,0,1,0,0,0,0
1764836379011000,-9.824000,47.39953810,8.54276180,524.442993,-190.3157,109.8265,219.7299,0,0.000000,0.000000,0.000000,-0.000081,0.000224,0.000086,0,0,1,0,0,1,1
1764836379115000,-9.720000,47.39953820,8.54276170,524.768005,-190.3232,109.8376,219.7420,0,0.000000,0.000000,0.000000,-0.000081,0.000224,0.000086,0,0,1,0,0,0,0
1764836379211000,-9.624000,47.39953840,8.54276170,525.039978,-190.3232,109.8599,219.7531,0,0.000000,0.000000,0.000000,-0.000081,0.000224,0.000086,0,0,1,0,0,0,0
1764836379315000,-9.520000,47.39953810,8.54276180,525.346008,-190.3157,109.8265,219.7299,0,0.000000,0.000000,0.000000,-0.000081,0.000224,0.000086,0,0,1,0,0,0,0
1764836379411000,-9.424000,47.39953810,8.54276180,525.640015,-190.3157,109.8265,219.7299,0,0.000000,0.000000,0.000000,-0.000081,0.000224,0.000086,0,0,1,0,0,0,0
1764836379515000,-9.320000,47.39953820,8.54276200,525.950012,-190.3006,109.8376,219.7225,0,0.000000,0.000000,0.000000,-0.000081,0.000224,0.000086,0,0,1,0,0,1,0
1764836379551000,-9.284000,47.39953820,8.54276200,525.950012,-190.3006,109.8376,219.7225,0,0.000000,0.000000,0.000000,-0.000081,0.000224,0.000086,0,0,0,0,0,0,1
1764836379607000,-9.228000,47.39953820,8.54276200,525.950012,-190.3006,109.8376,219.7225,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,0,0,1,0,0
1764836379611000,-9.224000,47.39953810,8.54276160,526.237976,-190.3307,109.8265,219.7430,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836379715000,-9.120000,47.39953810,8.54276160,526.546021,-190.3307,109.8265,219.7430,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836379811000,-9.024000,47.39953810,8.54276170,526.810974,-190.3232,109.8265,219.7365,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836379915000,-8.920000,47.39953810,8.54276160,527.124023,-190.3307,109.8265,219.7430,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836380011000,-8.824000,47.39953810,8.54276150,527.421021,-190.3383,109.8265,219.7495,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836380019000,-8.816000,47.39953810,8.54276150,527.421021,-190.3383,109.8265,219.7495,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,0,0,0,1,0
1764836380091000,-8.744000,47.39953810,8.54276150,527.421021,-190.3383,109.8265,219.7495,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,0,0,0,0,1
1764836380115000,-8.720000,47.39953800,8.54276170,527.721985,-190.3232,109.8154,219.7309,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836380211000,-8.624000,47.39953790,8.54276180,528.012024,-190.3157,109.8043,219.7188,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836380315000,-8.520000,47.39953790,8.54276180,528.309998,-190.3157,109.8043,219.7188,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836380411000,-8.424000,47.39953790,8.54276160,528.614990,-190.3307,109.8043,219.7319,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836380515000,-8.320000,47.39953790,8.54276160,528.908020,-190.3307,109.8043,219.7319,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836380523000,-8.312000,47.39953790,8.54276160,528.908020,-190.3307,109.8043,219.7319,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,0,0,0,1,0
1764836380611000,-8.224000,47.39953780,8.54276150,529.195007,-190.3383,109.7932,219.7328,0,0.000000,0.000000,0.000000,-0.000075,0.000211,0.000088,0,0,1,0,0,0,0
1764836380615000,-8.220000,47.39953780,8.54276150,529.195007,-190.3383,109.7932,219.7328,0,0.000000,0.000000,0.000000,-0.000072,0.000183,0.000087,0,0,0,0,1,0,0
