timestamp_us,t_rel_s,lat,lon,alt_m,x_m,y_m,dist_target_m,reached_target,injected_bx_rad_s,injected_by_rad_s,injected_bz_rad_s,ekf_bx_rad_s,ekf_by_rad_s,ekf_bz_rad_s,failsafe_active,angular_velocity_invalid,position_sample,injected_bias_sample,ekf_bias_sample,vehicle_status_sample,failsafe_flags_sample
1764835912645000,-10.000000,47.39953810,8.54781850,523.606995,190.2882,109.8265,219.7061,0,0.000000,0.000000,0.000000,-0.000211,-0.000170,-0.000018,0,0,0,0,0,0,0
1764835912685000,-9.960000,47.39953820,8.54781840,523.877014,190.2807,109.8376,219.7052,0,0.000000,0.000000,0.000000,-0.000211,-0.000170,-0.000018,0,0,1,0,0,0,0
1764835912789000,-9.856000,47.39953830,8.54781850,524.213013,190.2882,109.8487,219.7172,0,0.000000,0.000000,0.000000,-0.000211,-0.000170,-0.000018,0,0,1,0,0,0,1
1764835912885000,-9.760000,47.39953820,8.54781880,524.507019,190.3108,109.8376,219.7312,0,0.000000,0.000000,0.000000,-0.000211,-0.000170,-0.000018,0,0,1,0,0,0,0
1764835912897000,-9.748000,47.39953820,8.54781880,524.507019,190.3108,109.8376,219.7312,0,0.000000,0.000000,0.000000,-0.000211,-0.000170,-0.000018,0,0,0,0,0,1,0
1764835912989000,-9.656000,47.39953840,8.54781870,524.822998,190.3032,109.8599,219.7358,0,0.000000,0.000000,0.000000,-0.000211,-0.000170,-0.000018,0,0,1,0,0,0,0
1764835913085000,-9.560000,47.39953830,8.54781880,525.101990,190.3108,109.8487,219.7368,0,0.000000,0.000000,0.000000,-0.000211,-0.000170,-0.000018,0,0,1,0,0,0,0
1764835913189000,-9.456000,47.39953840,8.54781880,525.419983,190.3108,109.8599,219.7423,0,0.000000,0.000000,0.000000,-0.000211,-0.000170,-0.000018,0,0,1,0,0,0,0
1764835913285000,-9.360000,47.39953840,8.54781860,525.716980,190.2957,109.8599,219.7293,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,1,0,0
1764835913329000,-9.316000,47.39953840,8.54781860,525.716980,190.2957,109.8599,219.7293,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,0,0,0,0,1
1764835913389000,-9.256000,47.39953850,8.54781870,526.023010,190.3032,109.8710,219.7414,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,0,0,0
1764835913401000,-9.244000,47.39953850,8.54781870,526.023010,190.3032,109.8710,219.7414,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,0,0,0,1,0
1764835913485000,-9.160000,47.39953850,8.54781880,526.322998,190.3108,109.8710,219.7479,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,0,0,0
1764835913589000,-9.056000,47.39953860,8.54781870,526.633972,190.3032,109.8821,219.7469,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,0,0,0
1764835913685000,-8.960000,47.39953860,8.54781890,526.914978,190.3183,109.8821,219.7600,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,0,0,0
1764835913789000,-8.856000,47.39953850,8.54781880,527.213013,190.3108,109.8710,219.7479,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,0,0,0
1764835913869000,-8.776000,47.39953850,8.54781880,527.213013,190.3108,109.8710,219.7479,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,0,0,0,0,1
1764835913885000,-8.760000,47.39953840,8.54781860,527.513977,190.2957,109.8599,219.7293,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,0,0,0
1764835913905000,-8.740000,47.39953840,8.54781860,527.513977,190.2957,109.8599,219.7293,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,0,0,0,1,0
1764835913989000,-8.656000,47.39953850,8.54781870,527.820984,190.3032,109.8710,219.7414,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,0,0,0
1764835914085000,-8.560000,47.39953860,8.54781830,528.109985,190.2731,109.8821,219.7209,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,0,0,0
1764835914189000,-8.456000,47.39953860,8.54781820,528.427002,190.2656,109.8821,219.7144,0,0.000000,0.000000,0.000000,-0.000201,-0.000186,-0.000019,0,0,1,0,0,0,0
1764835914285000,-8.360000,47.39953840,8.54781840,528.716980,190.2807,109.8599,219.7163,0,0.000000,0.000000,0.000000,-0.000192,-0.000204,-0.000019,0,0,1,0,1,0,0
1764835914389000,-8.256000,47.39953840,8.54781810,529.015015,190.2581,109.8599,219.6967,0,0.000000,0.000000,0.000000,-0.000192,-0.000204,-0.000019,0,0,1,0,0,0,0
1764835914409000,-8.236000,47.39953840,8.54781810,529.015015,190.2581,109.8599,219.6967,0,0.000000,0.000000,0.000000,-0.000192,-0.000204,-0.000019,0,0,0,0,0,1,1
1764835914485000,-8.160000,47.39953840,8.54781820,529.304993,190.2656,109.8599,219.7032,0,0.000000,0.000000,0.000000,-0.000192,-0.000204,-0.000019,0,0,1,0,0,0,0
1764835914589000,-8.056000,47.39953830,8.54781850,529.622986,190.2882,109.8487,219.7172,0,0.000000,0.000000,0.000000,-0.000192,-0.000204,-0.000019,0,0,1,0,0,0,0
