timestamp_us,t_rel_s,lat,lon,alt_m,x_m,y_m,dist_target_m,reached_target,injected_bx_rad_s,injected_by_rad_s,injected_bz_rad_s,ekf_bx_rad_s,ekf_by_rad_s,ekf_bz_rad_s,failsafe_active,angular_velocity_invalid,position_sample,injected_bias_sample,ekf_bias_sample,vehicle_status_sample,failsafe_flags_sample
1764835952260000,-10.000000,47.39953930,8.54781910,523.521973,190.3333,109.9599,219.8119,0,0.000000,0.000000,0.000000,-0.000138,-0.000081,0.000123,0,0,0,0,0,0,0
1764835952308000,-9.952000,47.39953920,8.54781930,523.822998,190.3484,109.9488,219.8194,0,0.000000,0.000000,0.000000,-0.000138,-0.000081,0.000123,0,0,1,0,0,0,0
1764835952404000,-9.856000,47.39953910,8.54781940,524.119019,190.3559,109.9377,219.8204,0,0.000000,0.000000,0.000000,-0.000138,-0.000081,0.000123,0,0,1,0,0,0,0
1764835952500000,-9.760000,47.39953910,8.54781940,524.119019,190.3559,109.9377,219.8204,0,0.000000,0.000000,0.000000,-0.000138,-0.000081,0.000123,0,0,0,0,0,1,0
1764835952508000,-9.752000,47.39953910,8.54781940,524.403992,190.3559,109.9377,219.8204,0,0.000000,0.000000,0.000000,-0.000138,-0.000081,0.000123,0,0,1,0,0,0,0
1764835952604000,-9.656000,47.39953910,8.54781920,524.695007,190.3409,109.9377,219.8073,0,0.000000,0.000000,0.000000,-0.000138,-0.000081,0.000123,0,0,1,0,0,0,0
1764835952608000,-9.652000,47.39953910,8.54781920,524.695007,190.3409,109.9377,219.8073,0,0.000000,0.000000,0.000000,-0.000138,-0.000081,0.000123,0,0,0,0,0,0,1
1764835952708000,-9.552000,47.39953900,8.54781920,524.984009,190.3409,109.9266,219.8018,0,0.000000,0.000000,0.000000,-0.000138,-0.000081,0.000123,0,0,1,0,0,0,0
1764835952804000,-9.456000,47.39953880,8.54781910,525.276978,190.3333,109.9043,219.7841,0,0.000000,0.000000,0.000000,-0.000138,-0.000081,0.000123,0,0,1,0,0,0,0
1764835952884000,-9.376000,47.39953880,8.54781910,525.276978,190.3333,109.9043,219.7841,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,0,0,1,0,0
1764835952908000,-9.352000,47.39953890,8.54781920,525.583984,190.3409,109.9155,219.7962,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,0,0
1764835953004000,-9.256000,47.39953880,8.54781940,525.864014,190.3559,109.9043,219.8037,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,1,0
1764835953108000,-9.152000,47.39953890,8.54781940,526.177002,190.3559,109.9155,219.8093,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,0,0
1764835953148000,-9.112000,47.39953890,8.54781940,526.177002,190.3559,109.9155,219.8093,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,0,0,0,0,1
1764835953204000,-9.056000,47.39953890,8.54781910,526.458984,190.3333,109.9155,219.7897,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,0,0
1764835953308000,-8.952000,47.39953900,8.54781900,526.768005,190.3258,109.9266,219.7887,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,0,0
1764835953404000,-8.856000,47.39953890,8.54781900,527.041016,190.3258,109.9155,219.7832,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,0,0
1764835953508000,-8.752000,47.39953890,8.54781890,527.369019,190.3183,109.9155,219.7767,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,1,0
1764835953604000,-8.656000,47.39953880,8.54781920,527.674011,190.3409,109.9043,219.7907,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,0,0
1764835953688000,-8.572000,47.39953880,8.54781920,527.674011,190.3409,109.9043,219.7907,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,0,0,0,0,1
1764835953708000,-8.552000,47.39953870,8.54781900,527.958008,190.3258,109.8932,219.7721,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,0,0
1764835953804000,-8.456000,47.39953880,8.54781880,528.257019,190.3108,109.9043,219.7646,0,0.000000,0.000000,0.000000,-0.000139,-0.000065,0.000122,0,0,1,0,0,0,0
1764835953884000,-8.376000,47.39953880,8.54781880,528.257019,190.3108,109.9043,219.7646,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,0,0,1,0,0
1764835953908000,-8.352000,47.39953880,8.54781860,528.567017,190.2957,109.9043,219.7515,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954004000,-8.256000,47.39953900,8.54781900,528.846008,190.3258,109.9266,219.7887,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954012000,-8.248000,47.39953900,8.54781900,528.846008,190.3258,109.9266,219.7887,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,0,0,0,1,0
1764835954108000,-8.152000,47.39953880,8.54781900,529.172974,190.3258,109.9043,219.7776,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954204000,-8.056000,47.39953870,8.54781890,529.460022,190.3183,109.8932,219.7655,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954228000,-8.032000,47.39953870,8.54781890,529.460022,190.3183,109.8932,219.7655,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,0,0,0,0,1
1764835954308000,-7.952000,47.39953870,8.54781870,529.778015,190.3032,109.8932,219.7525,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954404000,-7.856000,47.39953860,8.54781890,530.065002,190.3183,109.8821,219.7600,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954508000,-7.752000,47.39953860,8.54781890,530.370972,190.3183,109.8821,219.7600,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954516000,-7.744000,47.39953860,8.54781890,530.370972,190.3183,109.8821,219.7600,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,0,0,0,1,0
1764835954604000,-7.656000,47.39953870,8.54781880,530.676025,190.3108,109.8932,219.7590,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954708000,-7.552000,47.39953880,8.54781880,530.989014,190.3108,109.9043,219.7646,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954768000,-7.492000,47.39953880,8.54781880,530.989014,190.3108,109.9043,219.7646,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,0,0,0,0,1
1764835954804000,-7.456000,47.39953870,8.54781890,531.268982,190.3183,109.8932,219.7655,0,0.000000,0.000000,0.000000,-0.000143,-0.000048,0.000123,0,0,1,0,0,0,0
1764835954884000,-7.376000,47.39953870,8.54781890,531.268982,190.3183,109.8932,219.7655,0,0.000000,0.000000,0.000000,-0.000146,-0.000042,0.000120,0,0,0,0,1,0,0
1764835954908000,-7.352000,47.39953870,8.54781860,531.575989,190.2957,109.8932,219.7460,0,0.000000,0.000000,0.000000,-0.000146,-0.000042,0.000120,0,0,1,0,0,0,0
1764835955004000,-7.256000,47.39953860,8.54781870,531.874023,190.3032,109.8821,219.7469,0,0.000000,0.000000,0.000000,-0.000146,-0.000042,0.000120,0,0,1,0,0,0,0
1764835955020000,-7.240000,47.39953860,8.54781870,531.874023,190.3032,109.8821,219.7469,0,0.000000,0.000000,0.000000,-0.000146,-0.000042,0.000120,0,0,0,0,0,1,0
