timestamp_us,t_rel_s,lat,lon,alt_m,x_m,y_m,dist_target_m,reached_target,injected_bx_rad_s,injected_by_rad_s,injected_bz_rad_s,ekf_bx_rad_s,ekf_by_rad_s,ekf_bz_rad_s,failsafe_active,angular_velocity_invalid,position_sample,injected_bias_sample,ekf_bias_sample,vehicle_status_sample,failsafe_flags_sample
1764837566089000,-10.000000,47.39953840,8.54781810,523.554016,190.2581,109.8599,219.6967,0,0.000000,0.000000,0.000000,-0.000079,-0.000085,-0.000008,0,0,0,0,0,0,0
1764837566133000,-9.956000,47.39953850,8.54781800,523.848999,190.2506,109.8710,219.6958,0,0.000000,0.000000,0.000000,-0.000079,-0.000085,-0.000008,0,0,1,0,0,0,0
1764837566229000,-9.860000,47.39953860,8.54781820,524.132019,190.2656,109.8821,219.7144,0,0.000000,0.000000,0.000000,-0.000079,-0.000085,-0.000008,0,0,1,0,0,0,0
1764837566333000,-9.756000,47.39953860,8.54781820,524.460022,190.2656,109.8821,219.7144,0,0.000000,0.000000,0.000000,-0.000079,-0.000085,-0.000008,0,0,1,0,0,0,0
1764837566353000,-9.736000,47.39953860,8.54781820,524.460022,190.2656,109.8821,219.7144,0,0.000000,0.000000,0.000000,-0.000079,-0.000085,-0.000008,0,0,0,0,0,1,0
1764837566357000,-9.732000,47.39953860,8.54781820,524.460022,190.2656,109.8821,219.7144,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,0,0,1,0,0
1764837566429000,-9.660000,47.39953850,8.54781820,524.739990,190.2656,109.8710,219.7088,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837566461000,-9.628000,47.39953850,8.54781820,524.739990,190.2656,109.8710,219.7088,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,0,0,0,0,1
1764837566533000,-9.556000,47.39953860,8.54781840,525.052002,190.2807,109.8821,219.7274,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837566629000,-9.460000,47.39953850,8.54781830,525.341003,190.2731,109.8710,219.7153,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837566733000,-9.356000,47.39953850,8.54781860,525.668030,190.2957,109.8710,219.7349,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837566829000,-9.260000,47.39953860,8.54781860,525.942993,190.2957,109.8821,219.7404,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837566857000,-9.232000,47.39953860,8.54781860,525.942993,190.2957,109.8821,219.7404,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,0,0,0,1,0
1764837566933000,-9.156000,47.39953860,8.54781870,526.239990,190.3032,109.8821,219.7469,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837567001000,-9.088000,47.39953860,8.54781870,526.239990,190.3032,109.8821,219.7469,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,0,0,0,0,1
1764837567029000,-9.060000,47.39953850,8.54781880,526.536011,190.3108,109.8710,219.7479,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837567133000,-8.956000,47.39953870,8.54781900,526.859009,190.3258,109.8932,219.7721,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837567229000,-8.860000,47.39953870,8.54781930,527.153015,190.3484,109.8932,219.7916,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837567333000,-8.756000,47.39953850,8.54781900,527.452026,190.3258,109.8710,219.7609,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,1,0,0,0,0
1764837567361000,-8.728000,47.39953850,8.54781900,527.452026,190.3258,109.8710,219.7609,0,0.000000,0.000000,0.000000,-0.000064,-0.000080,-0.000006,0,0,0,0,0,1,0
