timestamp_us,t_rel_s,lat,lon,alt_m,x_m,y_m,dist_target_m,reached_target,injected_bx_rad_s,injected_by_rad_s,injected_bz_rad_s,ekf_bx_rad_s,ekf_by_rad_s,ekf_bz_rad_s,failsafe_active,angular_velocity_invalid,position_sample,injected_bias_sample,ekf_bias_sample,vehicle_status_sample,failsafe_flags_sample
1764837212735000,-10.000000,47.39756200,8.54781870,523.593994,190.3032,-109.9058,219.7619,0,0.000000,0.000000,0.000000,0.000040,0.000091,0.000090,0,0,0,0,0,0,0
1764837212819000,-9.916000,47.39756200,8.54781870,523.593994,190.3032,-109.9058,219.7619,0,0.000000,0.000000,0.000000,0.000040,0.000091,0.000090,0,0,0,0,0,0,1
1764837212827000,-9.908000,47.39756200,8.54781870,523.892029,190.3032,-109.9058,219.7619,0,0.000000,0.000000,0.000000,0.000040,0.000091,0.000090,0,0,1,0,0,0,0
1764837212931000,-9.804000,47.39756200,8.54781870,524.193970,190.3032,-109.9058,219.7619,0,0.000000,0.000000,0.000000,0.000040,0.000091,0.000090,0,0,1,0,0,0,0
1764837213027000,-9.708000,47.39756180,8.54781910,524.481018,190.3333,-109.9280,219.7991,0,0.000000,0.000000,0.000000,0.000040,0.000091,0.000090,0,0,1,0,0,0,0
1764837213035000,-9.700000,47.39756180,8.54781910,524.481018,190.3333,-109.9280,219.7991,0,0.000000,0.000000,0.000000,0.000040,0.000091,0.000090,0,0,0,0,0,1,0
1764837213131000,-9.604000,47.39756190,8.54781900,524.778015,190.3258,-109.9169,219.7870,0,0.000000,0.000000,0.000000,0.000040,0.000091,0.000090,0,0,1,0,0,0,0
1764837213211000,-9.524000,47.39756190,8.54781900,524.778015,190.3258,-109.9169,219.7870,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,0,0,1,0,0
1764837213227000,-9.508000,47.39756210,8.54781880,525.057983,190.3108,-109.8947,219.7628,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
1764837213331000,-9.404000,47.39756200,8.54781900,525.375000,190.3258,-109.9058,219.7814,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
1764837213359000,-9.376000,47.39756200,8.54781900,525.375000,190.3258,-109.9058,219.7814,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,0,0,0,0,1
1764837213427000,-9.308000,47.39756190,8.54781920,525.651978,190.3409,-109.9169,219.8000,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
1764837213531000,-9.204000,47.39756200,8.54781900,525.960022,190.3258,-109.9058,219.7814,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
1764837213539000,-9.196000,47.39756200,8.54781900,525.960022,190.3258,-109.9058,219.7814,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,0,0,0,1,0
1764837213627000,-9.108000,47.39756200,8.54781890,526.250977,190.3183,-109.9058,219.7749,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
1764837213731000,-9.004000,47.39756200,8.54781880,526.570984,190.3108,-109.9058,219.7684,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
1764837213827000,-8.908000,47.39756200,8.54781900,526.854980,190.3258,-109.9058,219.7814,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
1764837213899000,-8.836000,47.39756200,8.54781900,526.854980,190.3258,-109.9058,219.7814,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,0,0,0,0,1
1764837213931000,-8.804000,47.39756200,8.54781890,527.166016,190.3183,-109.9058,219.7749,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
1764837214027000,-8.708000,47.39756200,8.54781880,527.448975,190.3108,-109.9058,219.7684,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
1764837214043000,-8.692000,47.39756200,8.54781880,527.448975,190.3108,-109.9058,219.7684,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,0,0,0,1,0
1764837214131000,-8.604000,47.39756200,8.54781910,527.750977,190.3333,-109.9058,219.7880,0,0.000000,0.000000,0.000000,0.000037,0.000090,0.000086,0,0,1,0,0,0,0
