timestamp_us,t_rel_s,lat,lon,alt_m,x_m,y_m,dist_target_m,reached_target,injected_bx_rad_s,injected_by_rad_s,injected_bz_rad_s,ekf_bx_rad_s,ekf_by_rad_s,ekf_bz_rad_s,failsafe_active,angular_velocity_invalid,position_sample,injected_bias_sample,ekf_bias_sample,vehicle_status_sample,failsafe_flags_sample
1764836214304000,-10.000000,47.39756220,8.54781820,523.515015,190.2656,-109.8835,219.7182,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,0,0,0,0,0
1764836214400000,-9.904000,47.39756220,8.54781830,523.822998,190.2731,-109.8835,219.7247,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,1,0,0,0,0
1764836214496000,-9.808000,47.39756210,8.54781810,524.101013,190.2581,-109.8947,219.7172,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,1,0,0,0,0
1764836214556000,-9.748000,47.39756210,8.54781810,524.101013,190.2581,-109.8947,219.7172,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,0,0,0,1,0
1764836214600000,-9.704000,47.39756190,8.54781810,524.405029,190.2581,-109.9169,219.7283,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,1,0,0,0,0
1764836214664000,-9.640000,47.39756190,8.54781810,524.405029,190.2581,-109.9169,219.7283,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,0,0,0,0,1
1764836214696000,-9.608000,47.39756210,8.54781810,524.703979,190.2581,-109.8947,219.7172,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,1,0,0,0,0
1764836214800000,-9.504000,47.39756210,8.54781800,525.010986,190.2506,-109.8947,219.7107,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,1,0,0,0,0
1764836214896000,-9.408000,47.39756200,8.54781820,525.299011,190.2656,-109.9058,219.7293,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,1,0,0,0,0
1764836215000000,-9.304000,47.39756210,8.54781820,525.609009,190.2656,-109.8947,219.7237,0,0.000000,0.000000,0.000000,0.000073,0.000079,-0.000001,0,0,1,0,0,0,0
1764836215004000,-9.300000,47.39756210,8.54781820,525.609009,190.2656,-109.8947,219.7237,0,0.000000,0.000000,0.000000,0.000088,0.000066,0.000000,0,0,0,0,1,0,0
1764836215060000,-9.244000,47.39756210,8.54781820,525.609009,190.2656,-109.8947,219.7237,0,0.000000,0.000000,0.000000,0.000088,0.000066,0.000000,0,0,0,0,0,1,0
1764836215096000,-9.208000,47.39756200,8.54781820,525.900024,190.2656,-109.9058,219.7293,0,0.000000,0.000000,0.000000,0.000088,0.000066,0.000000,0,0,1,0,0,0,0
1764836215200000,-9.104000,47.39756200,8.54781810,526.205017,190.2581,-109.9058,219.7228,0,0.000000,0.000000,0.000000,0.000088,0.000066,0.000000,0,0,1,0,0,0,0
1764836215204000,-9.100000,47.39756200,8.54781810,526.205017,190.2581,-109.9058,219.7228,0,0.000000,0.000000,0.000000,0.000088,0.000066,0.000000,0,0,0,0,0,0,1
1764836215296000,-9.008000,47.39756190,8.54781820,526.494019,190.2656,-109.9169,219.7349,0,0.000000,0.000000,0.000000,0.000088,0.000066,0.000000,0,0,1,0,0,0,0
1764836215400000,-8.904000,47.39756200,8.54781820,526.817017,190.2656,-109.9058,219.7293,0,0.000000,0.000000,0.000000,0.000088,0.000066,0.000000,0,0,1,0,0,0,0
1764836215496000,-8.808000,47.39756190,8.54781810,527.101990,190.2581,-109.9169,219.7283,0,0.000000,0.000000,0.000000,0.000088,0.000066,0.000000,0,0,1,0,0,0,0
1764836215564000,-8.740000,47.39756190,8.54781810,527.101990,190.2581,-109.9169,219.7283,0,0.000000,0.000000,0.000000,0.000088,0.000066,0.000000,0,0,0,0,0,1,0
