timestamp_us,t_rel_s,lat,lon,alt_m,x_m,y_m,dist_target_m,reached_target,injected_bx_rad_s,injected_by_rad_s,injected_bz_rad_s,ekf_bx_rad_s,ekf_by_rad_s,ekf_bz_rad_s,failsafe_active,angular_velocity_invalid,position_sample,injected_bias_sample,ekf_bias_sample,vehicle_status_sample,failsafe_flags_sample
1764839797466000,-10.000000,47.39657420,8.54529030,523.820984,-0.0025,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000433,0.000075,-0.000164,0,0,0,0,0,0,0
1764839797474000,-9.992000,47.39657420,8.54529030,523.820984,-0.0025,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,0,0,1,0,0
1764839797502000,-9.964000,47.39657410,8.54529060,524.109009,0.0201,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839797606000,-9.860000,47.39657430,8.54529050,524.431030,0.0126,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839797618000,-9.848000,47.39657430,8.54529050,524.431030,0.0126,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,0,0,0,1,0
1764839797702000,-9.764000,47.39657420,8.54529040,524.732971,0.0051,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839797806000,-9.660000,47.39657400,8.54529040,525.049988,0.0051,-219.7664,219.7664,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839797834000,-9.632000,47.39657400,8.54529040,525.049988,0.0051,-219.7664,219.7664,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,0,0,0,0,1
1764839797902000,-9.564000,47.39657410,8.54529020,525.320984,-0.0100,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839798006000,-9.460000,47.39657410,8.54529040,525.635986,0.0051,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839798102000,-9.364000,47.39657400,8.54529030,525.919006,-0.0025,-219.7664,219.7664,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839798122000,-9.344000,47.39657400,8.54529030,525.919006,-0.0025,-219.7664,219.7664,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,0,0,0,1,0
1764839798206000,-9.260000,47.39657390,8.54529010,526.249023,-0.0175,-219.7775,219.7775,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839798302000,-9.164000,47.39657410,8.54529010,526.544983,-0.0175,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839798374000,-9.092000,47.39657410,8.54529010,526.544983,-0.0175,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,0,0,0,0,1
1764839798406000,-9.060000,47.39657410,8.54529020,526.835022,-0.0100,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000448,0.000082,-0.000166,0,0,1,0,0,0,0
1764839798482000,-8.984000,47.39657410,8.54529020,526.835022,-0.0100,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,0,0,1,0,0
1764839798502000,-8.964000,47.39657400,8.54529030,527.119019,-0.0025,-219.7664,219.7664,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839798606000,-8.860000,47.39657420,8.54529020,527.434998,-0.0100,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839798626000,-8.840000,47.39657420,8.54529020,527.434998,-0.0100,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,0,0,0,1,0
1764839798702000,-8.764000,47.39657400,8.54529020,527.726990,-0.0100,-219.7664,219.7664,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839798806000,-8.660000,47.39657400,8.54529010,528.041016,-0.0175,-219.7664,219.7664,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839798902000,-8.564000,47.39657410,8.54529010,528.343018,-0.0175,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839798914000,-8.552000,47.39657410,8.54529010,528.343018,-0.0175,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,0,0,0,0,1
1764839799006000,-8.460000,47.39657410,8.54529030,528.643005,-0.0025,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839799102000,-8.364000,47.39657410,8.54529060,528.909973,0.0201,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839799130000,-8.336000,47.39657410,8.54529060,528.909973,0.0201,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,0,0,0,1,0
1764839799206000,-8.260000,47.39657410,8.54529050,529.223999,0.0126,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839799302000,-8.164000,47.39657420,8.54529030,529.523987,-0.0025,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839799406000,-8.060000,47.39657410,8.54529030,529.849976,-0.0025,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,1,0,0,0,0
1764839799454000,-8.012000,47.39657410,8.54529030,529.849976,-0.0025,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000456,0.000084,-0.000168,0,0,0,0,0,0,1
1764839799490000,-7.976000,47.39657410,8.54529030,529.849976,-0.0025,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,0,0,1,0,0
1764839799502000,-7.964000,47.39657410,8.54529030,530.133972,-0.0025,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839799606000,-7.860000,47.39657420,8.54529040,530.450012,0.0051,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839799634000,-7.832000,47.39657420,8.54529040,530.450012,0.0051,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,0,0,0,1,0
1764839799702000,-7.764000,47.39657420,8.54529030,530.731995,-0.0025,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839799806000,-7.660000,47.39657410,8.54529010,531.033020,-0.0175,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839799902000,-7.564000,47.39657420,8.54529010,531.322021,-0.0175,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839799994000,-7.472000,47.39657420,8.54529010,531.322021,-0.0175,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,0,0,0,0,1
1764839800006000,-7.460000,47.39657440,8.54529020,531.625000,-0.0100,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839800102000,-7.364000,47.39657420,8.54528990,531.908020,-0.0326,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839800138000,-7.328000,47.39657420,8.54528990,531.908020,-0.0326,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,0,0,0,1,0
1764839800206000,-7.260000,47.39657430,8.54529000,532.221985,-0.0250,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839800302000,-7.164000,47.39657420,8.54528980,532.507019,-0.0401,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839800406000,-7.060000,47.39657410,8.54528970,532.833984,-0.0476,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000455,0.000088,-0.000172,0,0,1,0,0,0,0
1764839800498000,-6.968000,47.39657410,8.54528970,532.833984,-0.0476,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,0,0,1,0,0
1764839800502000,-6.964000,47.39657410,8.54528980,533.116028,-0.0401,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839800534000,-6.932000,47.39657410,8.54528980,533.116028,-0.0401,-219.7553,219.7553,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,0,0,0,0,1
1764839800606000,-6.860000,47.39657420,8.54529000,533.427002,-0.0250,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839800642000,-6.824000,47.39657420,8.54529000,533.427002,-0.0250,-219.7441,219.7441,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,0,0,0,1,0
1764839800702000,-6.764000,47.39657430,8.54529000,533.721008,-0.0250,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839800806000,-6.660000,47.39657430,8.54528990,534.023987,-0.0326,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839800902000,-6.564000,47.39657440,8.54528990,534.335022,-0.0326,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839801006000,-6.460000,47.39657440,8.54528970,534.640015,-0.0476,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839801074000,-6.392000,47.39657440,8.54528970,534.640015,-0.0476,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,0,0,0,0,1
1764839801102000,-6.364000,47.39657430,8.54528970,534.916016,-0.0476,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839801146000,-6.320000,47.39657430,8.54528970,534.916016,-0.0476,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,0,0,0,1,0
1764839801206000,-6.260000,47.39657440,8.54528950,535.197021,-0.0627,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839801302000,-6.164000,47.39657430,8.54528920,535.489014,-0.0853,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839801406000,-6.060000,47.39657430,8.54528930,535.801025,-0.0777,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839801502000,-5.964000,47.39657430,8.54528950,536.065002,-0.0627,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000439,0.000097,-0.000175,0,0,1,0,0,0,0
1764839801506000,-5.960000,47.39657430,8.54528950,536.065002,-0.0627,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,0,0,1,0,0
1764839801606000,-5.860000,47.39657440,8.54528940,536.398987,-0.0702,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839801614000,-5.852000,47.39657440,8.54528940,536.398987,-0.0702,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,0,0,0,0,1
1764839801650000,-5.816000,47.39657440,8.54528940,536.398987,-0.0702,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,0,0,0,1,0
1764839801702000,-5.764000,47.39657440,8.54528930,536.695007,-0.0777,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839801806000,-5.660000,47.39657440,8.54528930,536.989014,-0.0777,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839801902000,-5.564000,47.39657430,8.54528930,537.276978,-0.0777,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839802006000,-5.460000,47.39657440,8.54528930,537.583008,-0.0777,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839802102000,-5.364000,47.39657430,8.54528940,537.887024,-0.0702,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839802154000,-5.312000,47.39657430,8.54528940,537.887024,-0.0702,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,0,0,0,1,1
1764839802206000,-5.260000,47.39657430,8.54528950,538.195007,-0.0627,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839802302000,-5.164000,47.39657430,8.54528950,538.481018,-0.0627,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839802406000,-5.060000,47.39657430,8.54528950,538.778992,-0.0627,-219.7330,219.7330,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839802502000,-4.964000,47.39657440,8.54528920,539.057007,-0.0853,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000410,0.000102,-0.000177,0,0,1,0,0,0,0
1764839802514000,-4.952000,47.39657440,8.54528920,539.057007,-0.0853,-219.7219,219.7219,0,0.000000,0.000000,0.000000,-0.000364,0.000122,-0.000178,0,0,0,0,1,0,0
1764839802606000,-4.860000,47.39657450,8.54528920,539.359985,-0.0853,-219.7108,219.7108,0,0.000000,0.000000,0.000000,-0.000364,0.000122,-0.000178,0,0,1,0,0,0,0
1764839802658000,-4.808000,47.39657450,8.54528920,539.359985,-0.0853,-219.7108,219.7108,0,0.000000,0.000000,0.000000,-0.000364,0.000122,-0.000178,0,0,0,0,0,1,0
